2020-11-04 11:37:22,112 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:22,124 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:22,139 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:22,139 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:22,141 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:22,145 p=1 u=root n=ansible | TASK [configuration/build/poe : building poe configuration] ********************************************************************************************************************************
2020-11-04 11:37:22,145 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:22 +0000 (0:00:00.490)       0:00:09.999 **** 
2020-11-04 11:37:22,524 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:37:22,553 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:37:22,563 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:22,565 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:22,577 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:22,578 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:37:22,580 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:37:22,589 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:22,590 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:37:22,601 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:22,605 p=1 u=root n=ansible | TASK [configuration/build/access : building access configuration] **************************************************************************************************************************
2020-11-04 11:37:22,605 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:22 +0000 (0:00:00.459)       0:00:10.459 **** 
2020-11-04 11:37:23,000 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:37:23,020 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:37:23,031 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:37:23,036 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:37:23,051 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:23,053 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:37:23,066 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:23,068 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:23,071 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:23,088 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:23,092 p=1 u=root n=ansible | TASK [configuration/build/vlans : building vlans configuration] ****************************************************************************************************************************
2020-11-04 11:37:23,092 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:23 +0000 (0:00:00.487)       0:00:10.946 **** 
2020-11-04 11:37:23,502 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:37:23,519 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:37:23,535 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:37:23,544 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:37:23,550 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:37:23,555 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:23,556 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:23,568 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:23,568 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:23,604 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:23,608 p=1 u=root n=ansible | TASK [configuration/assemble : check if directory is present] ******************************************************************************************************************************
2020-11-04 11:37:23,608 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:23 +0000 (0:00:00.515)       0:00:11.462 **** 
2020-11-04 11:37:23,771 p=1 u=root n=ansible | ok: [pod1-spine1]
2020-11-04 11:37:23,775 p=1 u=root n=ansible | TASK [configuration/assemble : assemble configurations to temp completed folder] ***********************************************************************************************************
2020-11-04 11:37:23,775 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:23 +0000 (0:00:00.166)       0:00:11.629 **** 
2020-11-04 11:37:24,129 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:37:24,146 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:37:24,147 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:37:24,147 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:24,148 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:24,149 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:24,149 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:24,150 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:24,150 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:37:24,151 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:37:24,155 p=1 u=root n=ansible | TASK [configuration/assemble : Remove blank lines between matches] *************************************************************************************************************************
2020-11-04 11:37:24,155 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:24 +0000 (0:00:00.379)       0:00:12.009 **** 
2020-11-04 11:37:24,524 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:37:24,531 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:37:24,536 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:37:24,544 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:24,546 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:24,547 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:24,548 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:24,551 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:37:24,552 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:37:24,554 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:24,559 p=1 u=root n=ansible | TASK [configuration/assemble : copy completed config file to project's config directory backup purposes] ***********************************************************************************
2020-11-04 11:37:24,559 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:24 +0000 (0:00:00.403)       0:00:12.413 **** 
2020-11-04 11:37:24,939 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:37:24,941 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:37:24,959 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:37:24,965 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:37:24,975 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:37:24,981 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:37:24,997 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:37:24,998 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:37:25,007 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:37:25,030 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:37:25,032 p=1 u=root n=ansible | PLAY RECAP *********************************************************************************************************************************************************************************
2020-11-04 11:37:25,032 p=1 u=root n=ansible | pod1-leaf1                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,032 p=1 u=root n=ansible | pod1-leaf2                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,032 p=1 u=root n=ansible | pod1-leaf3                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,032 p=1 u=root n=ansible | pod1-leaf4                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | pod1-leaf5                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | pod1-leaf6                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | pod1-leaf7                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | pod1-leaf8                 : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | pod1-spine1                : ok=29   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | pod1-spine2                : ok=26   changed=26   unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2020-11-04 11:37:25,033 p=1 u=root n=ansible | Wednesday 04 November 2020  11:37:25 +0000 (0:00:00.474)       0:00:12.887 **** 
2020-11-04 11:37:25,034 p=1 u=root n=ansible | =============================================================================== 
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/version : building version configuration ------------------------------------------------------------------------------------------------------------------------ 0.71s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/protocols : building protocols configuration -------------------------------------------------------------------------------------------------------------------- 0.66s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/system : building system configuration -------------------------------------------------------------------------------------------------------------------------- 0.61s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/firewall : building firewall configuration ---------------------------------------------------------------------------------------------------------------------- 0.61s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/routing_options : building routing_options configuration -------------------------------------------------------------------------------------------------------- 0.55s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/interfaces : building interfaces configuration ------------------------------------------------------------------------------------------------------------------ 0.54s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/class_of_service : building class_of_service configuration ------------------------------------------------------------------------------------------------------ 0.52s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/routing_instances : building routing_instances configuration ---------------------------------------------------------------------------------------------------- 0.52s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/groups : building groups configuration -------------------------------------------------------------------------------------------------------------------------- 0.52s
2020-11-04 11:37:25,034 p=1 u=root n=ansible | configuration/build/vlans : building vlans configuration ---------------------------------------------------------------------------------------------------------------------------- 0.52s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/apply_groups : building apply_groups configuration -------------------------------------------------------------------------------------------------------------- 0.51s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/policy_options : building policy_options configuration ---------------------------------------------------------------------------------------------------------- 0.50s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/switch_options : building switch_options configuration ---------------------------------------------------------------------------------------------------------- 0.49s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/chassis : building chassis configuration ------------------------------------------------------------------------------------------------------------------------ 0.49s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/access : building access configuration -------------------------------------------------------------------------------------------------------------------------- 0.49s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/forwarding_options : building forwarding_options configuration -------------------------------------------------------------------------------------------------- 0.49s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/snmp : building snmp configuration ------------------------------------------------------------------------------------------------------------------------------ 0.48s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/assemble : copy completed config file to project's config directory backup purposes ----------------------------------------------------------------------------------- 0.47s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | configuration/build/poe : building poe configuration -------------------------------------------------------------------------------------------------------------------------------- 0.46s
2020-11-04 11:37:25,035 p=1 u=root n=ansible | build_directories : remove previous temporary build directory ----------------------------------------------------------------------------------------------------------------------- 0.45s
2020-11-04 11:38:12,244 p=1 u=root n=ansible | PLAY [all] *********************************************************************************************************************************************************************************
2020-11-04 11:38:12,319 p=1 u=root n=ansible | TASK [Check ansible version >=2.7.8] *******************************************************************************************************************************************************
2020-11-04 11:38:12,319 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:12 +0000 (0:00:00.142)       0:00:00.142 **** 
2020-11-04 11:38:12,353 p=1 u=root n=ansible | ok: [pod1-spine1] => changed=false 
  msg: All assertions passed
2020-11-04 11:38:12,356 p=1 u=root n=ansible | PLAY [all] *********************************************************************************************************************************************************************************
2020-11-04 11:38:12,363 p=1 u=root n=ansible | TASK [build_directories : Build local directories to hold output files] ********************************************************************************************************************
2020-11-04 11:38:12,363 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:12 +0000 (0:00:00.043)       0:00:00.186 **** 
2020-11-04 11:38:12,370 p=1 u=root n=ansible | ok: [pod1-spine1] => 
  msg: Check roles/build_directories/defaults/main.yml
2020-11-04 11:38:12,374 p=1 u=root n=ansible | TASK [build_directories : remove previous temporary build directory] ***********************************************************************************************************************
2020-11-04 11:38:12,374 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:12 +0000 (0:00:00.011)       0:00:00.198 **** 
2020-11-04 11:38:12,737 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:12,740 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:12,743 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:12,744 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:12,744 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:12,745 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:12,754 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:12,770 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:12,784 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:12,808 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:12,811 p=1 u=root n=ansible | TASK [build_directories : create new temporary directory] **********************************************************************************************************************************
2020-11-04 11:38:12,811 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:12 +0000 (0:00:00.437)       0:00:00.635 **** 
2020-11-04 11:38:13,028 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:13,062 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:13,070 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:13,082 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:13,083 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:13,087 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:13,104 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:13,105 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:13,115 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:13,128 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:13,132 p=1 u=root n=ansible | TASK [build_directories : remove any previous config files] ********************************************************************************************************************************
2020-11-04 11:38:13,132 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:13 +0000 (0:00:00.320)       0:00:00.956 **** 
2020-11-04 11:38:13,354 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:13,369 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:13,386 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:13,387 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:13,392 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:13,394 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:13,405 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:13,408 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:13,409 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:13,429 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:13,432 p=1 u=root n=ansible | TASK [build_directories : remove any previous build directory complete] ********************************************************************************************************************
2020-11-04 11:38:13,432 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:13 +0000 (0:00:00.300)       0:00:01.256 **** 
2020-11-04 11:38:13,661 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:13,666 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:13,673 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:13,673 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:13,677 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:13,693 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:13,699 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:13,709 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:13,712 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:13,717 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:13,720 p=1 u=root n=ansible | TASK [build_directories : create new build_directory_complete] *****************************************************************************************************************************
2020-11-04 11:38:13,721 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:13 +0000 (0:00:00.288)       0:00:01.544 **** 
2020-11-04 11:38:13,930 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:13,943 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:13,953 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:13,954 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:13,963 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:13,967 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:13,979 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:13,984 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:13,992 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:13,996 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:14,000 p=1 u=root n=ansible | PLAY [all] *********************************************************************************************************************************************************************************
2020-11-04 11:38:14,012 p=1 u=root n=ansible | TASK [configuration/build/version : building version configuration] ************************************************************************************************************************
2020-11-04 11:38:14,012 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:14 +0000 (0:00:00.291)       0:00:01.836 **** 
2020-11-04 11:38:14,700 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:14,709 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:14,716 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:14,716 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:14,717 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:14,717 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:14,718 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:14,720 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:14,724 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:14,724 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:14,728 p=1 u=root n=ansible | TASK [configuration/build/apply_groups : building apply_groups configuration] **************************************************************************************************************
2020-11-04 11:38:14,729 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:14 +0000 (0:00:00.716)       0:00:02.552 **** 
2020-11-04 11:38:15,154 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:15,187 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:15,202 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:15,213 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:15,214 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:15,218 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:15,222 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:15,223 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:15,233 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:15,247 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:15,251 p=1 u=root n=ansible | TASK [configuration/build/groups : building groups configuration] **************************************************************************************************************************
2020-11-04 11:38:15,251 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:15 +0000 (0:00:00.522)       0:00:03.075 **** 
2020-11-04 11:38:15,685 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:15,698 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:15,709 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:15,710 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:15,726 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:15,734 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:15,734 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:15,748 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:15,748 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:15,760 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:15,764 p=1 u=root n=ansible | TASK [configuration/build/system : building system configuration] **************************************************************************************************************************
2020-11-04 11:38:15,765 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:15 +0000 (0:00:00.513)       0:00:03.588 **** 
2020-11-04 11:38:16,311 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:16,312 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:16,319 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:16,322 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:16,353 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:16,360 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:16,366 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:16,369 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:16,376 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:16,381 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:16,385 p=1 u=root n=ansible | TASK [configuration/build/chassis : building chassis configuration] ************************************************************************************************************************
2020-11-04 11:38:16,385 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:16 +0000 (0:00:00.620)       0:00:04.208 **** 
2020-11-04 11:38:16,807 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:16,822 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:16,827 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:16,828 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:16,835 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:16,841 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:16,849 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:16,853 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:16,870 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:16,879 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:16,883 p=1 u=root n=ansible | TASK [configuration/build/interfaces : building interfaces configuration] ******************************************************************************************************************
2020-11-04 11:38:16,883 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:16 +0000 (0:00:00.498)       0:00:04.707 **** 
2020-11-04 11:38:17,347 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:17,352 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:17,367 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:17,375 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:17,375 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:17,376 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:17,389 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:17,395 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:17,408 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:17,409 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:17,413 p=1 u=root n=ansible | TASK [configuration/build/snmp : building snmp configuration] ******************************************************************************************************************************
2020-11-04 11:38:17,413 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:17 +0000 (0:00:00.530)       0:00:05.237 **** 
2020-11-04 11:38:17,824 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:17,846 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:17,849 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:17,857 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:17,858 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:17,873 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:17,878 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:17,878 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:17,889 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:17,894 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:17,898 p=1 u=root n=ansible | TASK [configuration/build/forwarding_options : building forwarding_options configuration] **************************************************************************************************
2020-11-04 11:38:17,899 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:17 +0000 (0:00:00.485)       0:00:05.722 **** 
2020-11-04 11:38:18,315 p=1 u=root n=ansible | changed: [pod1-spine1]
2020-11-04 11:38:18,341 p=1 u=root n=ansible | changed: [pod1-leaf4]
2020-11-04 11:38:18,348 p=1 u=root n=ansible | changed: [pod1-leaf3]
2020-11-04 11:38:18,351 p=1 u=root n=ansible | changed: [pod1-spine2]
2020-11-04 11:38:18,360 p=1 u=root n=ansible | changed: [pod1-leaf1]
2020-11-04 11:38:18,364 p=1 u=root n=ansible | changed: [pod1-leaf2]
2020-11-04 11:38:18,373 p=1 u=root n=ansible | changed: [pod1-leaf7]
2020-11-04 11:38:18,378 p=1 u=root n=ansible | changed: [pod1-leaf5]
2020-11-04 11:38:18,381 p=1 u=root n=ansible | changed: [pod1-leaf6]
2020-11-04 11:38:18,389 p=1 u=root n=ansible | changed: [pod1-leaf8]
2020-11-04 11:38:18,393 p=1 u=root n=ansible | TASK [configuration/build/routing_instances : building routing_instances configuration] ****************************************************************************************************
2020-11-04 11:38:18,394 p=1 u=root n=ansible | Wednesday 04 November 2020  11:38:18 +0000 (0:00:00.494)       0:00:06.217 **** 
